iter	Passed	Remaining
856	46318	7728
857	46382	7676
858	46435	7622
859	46560	7579
860	46606	7524
861	46681	7473
862	46745	7420
863	46806	7367
864	46869	7314
865	46926	7261
866	46993	7208
867	47056	7156
868	47108	7101
869	47157	7046
870	47201	6990
871	47251	6936
872	47296	6880
873	47351	6826
874	47412	6773
875	47478	6720
876	47530	6666
877	47591	6612
878	47639	6557
879	47694	6503
880	47749	6449
881	47832	6399
882	47894	6346
883	47971	6294
884	48025	6240
885	48061	6183
886	48116	6129
887	48172	6075
888	48225	6021
889	48289	5968
890	48350	5914
891	48403	5860
892	48458	5806
893	48500	5750
894	48553	5696
895	48622	5643
896	48677	5589
897	48732	5535
898	48779	5480
899	48833	5425
900	48891	5372
901	48953	5318
902	49014	5265
903	49070	5210
904	49131	5157
905	49185	5103
906	49231	5048
907	49302	4995
908	49373	4942
909	49440	4889
910	49491	4835
911	49532	4779
912	49567	4723
913	49608	4667
914	49661	4613
915	49709	4558
916	49769	4504
917	49834	4451
918	49893	4397
919	49966	4344
920	50014	4290
921	50066	4235
922	50137	4182
923	50201	4129
924	50264	4075
925	50330	4022
926	50384	3967
927	50429	3912
928	50482	3858
929	50535	3803
930	50612	3751
931	50676	3697
932	50728	3642
933	50794	3589
934	50854	3535
935	50913	3481
936	50967	3426
937	51024	3372
938	51082	3318
939	51134	3263
940	51206	3210
941	51266	3156
942	51309	3101
943	51366	3047
944	51410	2992
945	51454	2937
946	51496	2882
947	51536	2826
948	51593	2772
949	51646	2718
950	51705	2664
951	51753	2609
952	51799	2554
953	51846	2499
954	51889	2445
955	51956	2391
956	52010	2336
957	52086	2283
958	52155	2229
959	52221	2175
960	52265	2121
961	52318	2066
962	52367	2012
963	52429	1957
964	52480	1903
965	52544	1849
966	52605	1795
967	52682	1741
968	52741	1687
969	52799	1632
970	52874	1579
971	52939	1525
972	52995	1470
973	53051	1416
974	53115	1361
975	53173	1307
976	53237	1253
977	53300	1198
978	53369	1144
979	53425	1090
980	53478	1035
981	53550	981
982	53616	927
983	53687	872
984	53736	818
985	53796	763
986	53853	709
987	53927	654
988	53974	600
989	54029	545
990	54085	491
991	54141	436
992	54195	382
993	54240	327
994	54298	272
995	54352	218
996	54410	163
997	54473	109
998	54541	54
999	54590	0
